"uid","domainID","siteID","plotID","subplotID","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","acceptedTaxonID","identificationQualifier","taxonIDRemarks","morphospeciesID","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","boutNumber","date","samplingProtocol","identificationReferences","measuredBy","recordedBy","enteredBy","remarks","individualID"
"68327F7C0BF642B3BEBED6CC1D0D4FA0",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"LONIC","LONIC",NA,NA,NA,NA,"0.5","N","15","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"E5D1B039BAB144599471DBB8A94AF6C3",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"RARE2","RARE2",NA,NA,NA,NA,"0.5","N","24","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"F7C5BAADC6B74CEA9CF4BBB580E0AF20",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"ACTAE","ACTAE",NA,NA,NA,NA,"1","N","12","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"8DE37953780A47BE8EA14753024AB8F6",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"CACO7","CACO7",NA,NA,NA,NA,"0.5","N","16","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"4D012CE4919B46C9BCC38B7CEF40758D",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"ULMUS","ULMUS",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"162A1F68F7144A83912248E9FEFAC0A5",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"OSVI","OSVI",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"33EA4591CE0145CFADE7536AF451F901",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"CADE9","CADE9",NA,NA,NA,NA,"0.5","N","19","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"3905DE6F755D43B1862C8C66AE06A4B3",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"ARTR","ARTR",NA,NA,NA,NA,"0.5","N","9","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"0CB2151319E247BDAB9B1F9DD07385AA",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"TRCE","TRCE",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"A958949A79AE4CB58FDD290C1FC3A36F",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"1","N","15","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"38607483FAE041AA8D80AB6C7030E93D",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","58",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"0FCC0532FB90453AACFD6BA6C86359DD",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"0.5","N","4","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"75A9CFD6CAE04B69B4AA1568128439BC",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","2",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"A81907E85B7D4651A03AE94BAB980604",NA,"UNDE","UNDE_029","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","5",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"66B274B12BBF4E2EA9FE219BCE7865CF",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"CB006CE43DC64F96B2E20B27217C1D67",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"COAL2","COAL2",NA,NA,NA,NA,"0.5","N","70","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"1C4D4FD93EA34760A37713F214137BC1",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","1",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"06DCA4A7D6B04D8FAD3A425F1CCA9530",NA,"UNDE","UNDE_029","31.1.1","plantSpecies","Y",NA,"CLVU","CLVU",NA,NA,NA,NA,"0.5","N","19","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"9959112B09D0472F9C7921DC14F27ED3",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","40",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"F901CD2F4A4741F0B6E272BC8185FEB7",NA,"UNDE","UNDE_029","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"EFBD86EA3D0A4814B2C111C7098C815D",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","30",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"AA0C046C5516448FA72239801502B1AB",NA,"UNDE","UNDE_029","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","2",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"D494F788BB5E4B8A95B350CBACC26C86",NA,"UNDE","UNDE_029","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","6",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"D50A3BCE30824E95846911DA89BE4F6F",NA,"UNDE","UNDE_029","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","86",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"6A3795274199483F8B1A9064F6B2AF62",NA,"UNDE","UNDE_029","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","60",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"A071091CED39488C98FFF4586A7E6C94",NA,"UNDE","UNDE_015","32.4.1","plantSpecies","Y",NA,"MINU3","MINU3",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"1258F32E331A487D9567BB740637F95B",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","4",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"282EB01BEBEB481A9DC3DF86BD052B1E",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","25",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"EE43A5AE7BD94D4CB68164C5BD2DBA35",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"62720996F3764EBA9B66894CD621A561",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","10","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"85E4EA049DAA467781A25FB5B2798AB4",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"water","65",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"2B503F609C6C4CF6A048B8DF3057028A",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"9B4871D2EB9F4EC1961F5CD7EE6391BF",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","6",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"01DA58DB3B484FA8AD73821F1890DE65",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"otherNonVascular","0.5",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"1E3D9610098B4B38BE9E7C4957343DB5",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"POACEA","POACEA",NA,NA,NA,NA,"0.5","N","18","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"0BAF510DFCBA4FB2ABA9435F7070F39B",NA,"UNDE","UNDE_015","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","15",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"97F364CFC0C740379CE738A253379B0F",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"0.5","N","4","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"2EE63B3852D84C7083FA008023A6D557",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"OSVI","OSVI",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"4747E0E7AB0B44B9AB03CA0367B3590B",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"ARTR","ARTR",NA,NA,NA,NA,"0.5","N","10","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"26018C59D126491B93E5AF87A5D47CC9",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","22","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"246BEA6CC9D6433CB094432A9DB44811",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"ACSA3","ACSA3",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"24B87E6D40514400A292F586F4452FBA",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"ORAS","ORAS",NA,NA,NA,NA,"0.5","N","13","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"A339D512B49E44CDB19A0BAC86C44B50",NA,"UNDE","UNDE_029","31.4.1","plantSpecies","Y",NA,"FRAM2","FRAM2",NA,NA,NA,NA,"3","N","50","1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"37F9298175544F1D9222764DF544670B",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","2",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"EAB5AC21DC7D46E2A00EC17E496B1F97",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"rock","0.5",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"E13CCAC41AFD426298AD223A3EB77456",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","6",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"3A1D3326547244C184D9B24FA9BAAEC4",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","88",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"6CC90E331D914B9BA39EBBE675B34C87",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"15352802F75B4470BD4A470221963F84",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"833ED423B08B42C0B26AE94049490ED4",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","2",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"31678823FECA4E9C825600251E840BFF",NA,"UNDE","UNDE_029","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","90",NA,NA,"1","""2015-06-11""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"43117EA6E6C042359077BE2BCDA4DC1C",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"COCO6","COCO6",NA,NA,NA,NA,"2","N","50","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"0F65AC0D85C64C7BA51E871CA741B092",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"363368F54E2D405E81482602549A1DB6",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"ABBA","ABBA",NA,NA,NA,NA,"1","N","22","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"DD1153A81E944B4B9EDB7F3F9132FBEB",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"1","N","7","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"5791A69D202243DC8CDE20F43918BFB9",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"2","N","15","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"82383E59AFEF47218DE45270E212D7CD",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"FRVI","FRVI",NA,NA,NA,NA,"1","N","16","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"C087455583E14A0B8B67A7FE9EC20354",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"ACSP2","ACSP2",NA,NA,NA,NA,"0.5","N","8","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"48FF031EC66341239CC15F5BA6E31636",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"FRNI","FRNI",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"CADDE9A5BAE8437E93A766C06B40BFE0",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"DRYOP","DRYOP",NA,NA,NA,NA,"0.5","N","10","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"B449D370CDDA4BE8870523707E7E2DE2",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"COTR2","COTR2",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"3738BCE134164261A8D66B1735065BCB",NA,"UNDE","UNDE_015","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","8",NA,NA,"1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"F5A70D74FABC4E4284933E75BCB9B414",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"IMCA","IMCA",NA,NA,NA,NA,"0.5","N","14","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"932B487B40264B5E8CEC62C9D8BD3FC4",NA,"UNDE","UNDE_015","32.2.1","plantSpecies","Y",NA,"ARTR","ARTR",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-18""",NA,NA,"jpyatt@neoninc.org","pagosti@field-ops.org","tkuhlman@field-ops.org",NA,NA
"38034FA2B9F24F08B0E20636CF687647",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"CADE9","CADE9",NA,NA,NA,NA,"0.5","N","14","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"7F756FF9BF524DDAA6AC256E49A1F1B9",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"ACSA3","ACSA3",NA,NA,NA,NA,"0.5","N","9","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"400020EE70CD4AC3A55031614450887B",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"FRAM2","FRAM2","cf. species",NA,NA,NA,"5","N","80","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"21A2B41710F041169987BDDA9669E350",NA,"UNDE","UNDE_014","31.4.1","plantSpecies","Y",NA,"ACSA3","ACSA3",NA,NA,NA,NA,"12","N","30","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"A4384523CA3249FBAFE3E5611A73110A",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"POACEA","POACEA",NA,NA,NA,NA,"0.5","N","7","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"A8922003FEB349EBA920F936540AE461",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"ARTR","ARTR",NA,NA,NA,NA,"0.5","N","5","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"0B6388BB8EBB4A4C9FC3F0A7B436C08C",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"1","N","6","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"555F5A1498F945DBB61FFC68656612EB",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"GATR3","GATR3",NA,NA,NA,NA,"1","N","7","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"5C2F8B731A374FA2A4C7D137C0C42039",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"1","N","8","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"ADFA65ADA08940C58BD000CF8334C302",NA,"UNDE","UNDE_014","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F7FDEB14A08749A4B73295B51D2DB38F",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"CLVU","CLVU",NA,NA,NA,NA,"0.5","N","16","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"644040FAC2FB4551A7C4068236C0F2E2",NA,"UNDE","UNDE_014","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"D9E79BF0CEB4493688F28611230C3393",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"POPU4","POPU4",NA,NA,NA,NA,"0.5","N","2","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"F3F0CBC261044D2EA03C5903ED1651AD",NA,"UNDE","UNDE_014","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","84",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"26073F80129F491D862D5E338F5BF3F3",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"CALE11","CALE11",NA,NA,NA,NA,"2","N","27","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"542C5BC70B7F4B3A9E31C4C241D3C356",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"OSVI","OSVI",NA,NA,NA,NA,"3","N","26","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"EBF21AD3C47744CDA1FBD3050EB84797",NA,"UNDE","UNDE_014","31.1.1","plantSpecies","Y",NA,"ULAM","ULAM",NA,NA,NA,NA,"1","N","24","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"E7D2397177ED45E08C6DDC30ADF6D761",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"RIBES","RIBES",NA,NA,NA,NA,"3","N","40","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"40D56A3071AF40008E248C0C5809CA7C",NA,"UNDE","UNDE_014","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","3",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"3CA69D8EAC884BAA8B57803F3385FEFF",NA,"UNDE","UNDE_029","32.2.1","plantSpecies","Y",NA,"ILVE","ILVE","cf. family",NA,NA,NA,"0.5","N","7","1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
"A5C4F398E92F42AF99EBE0F2F64249D9",NA,"UNDE","UNDE_014","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","3",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"7E1EB8491815409BBFA1AF6B4E46DB0D",NA,"UNDE","UNDE_014","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","93",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"0FA58B10EEFE40DAA8BC45DB0CFB1B5D",NA,"UNDE","UNDE_014","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"C8942CEB9E2D435EB717460F2233FEDC",NA,"UNDE","UNDE_014","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"D3CC807311194057A5A52E1987E4F2AE",NA,"UNDE","UNDE_014","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"scat","85",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"015CFF1A55ED47E79ACDA112F8DAF50E",NA,"UNDE","UNDE_014","31.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","2",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"8CF1FB0AAF09445FA804A98D304CF952",NA,"UNDE","UNDE_029","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","65",NA,NA,"1","""2015-06-11""",NA,NA,"radams@field-ops.org","ameade@field-ops.org","tkuhlman@field-ops.org",NA,NA
