"","siteID","measuredBy","plotID","boutNumber","recordedBy","date","subplot","taxonID","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss","photoID"
"1:727","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.1.1","LEPA11",NA,NA,NA,NA,11,"",NA,NA
"1:728","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.1.1","RUCH",NA,NA,NA,NA,2,"",NA,NA
"1:729","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.1.1","VAUL",NA,NA,NA,NA,7,"",NA,NA
"1:730","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.1.1","VAVI",NA,NA,NA,NA,15,"",NA,NA
"1:731","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.1.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:732","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.1.10","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:733","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.100","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:734","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.100","BEOC2",NA,NA,NA,NA,NA,"",NA,NA
"1:735","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","BETUL",NA,NA,NA,NA,3,"BENA/BEGL",NA,NA
"1:736","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:737","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","ERVA4",NA,NA,NA,NA,5,"",NA,NA
"1:738","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","LEPA11",NA,NA,NA,NA,8,"",NA,NA
"1:739","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:740","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","VAUL",NA,NA,NA,NA,12,"",NA,NA
"1:741","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.1","VAVI",NA,NA,NA,NA,4,"",NA,NA
"1:742","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.10","CASTB3",NA,NA,NA,NA,NA,"",NA,NA
"1:743","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:744","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:745","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.10","PELA",NA,NA,NA,NA,NA,"",NA,NA
"1:746","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:747","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"40.3.10","SARE2",NA,NA,NA,NA,NA,"",NA,NA
"1:748","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","ARAL2",NA,NA,NA,NA,2,"",NA,NA
"1:749","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:750","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","EMNI",NA,NA,NA,NA,11,"",NA,NA
"1:751","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","ERVA4",NA,NA,NA,NA,1,"",NA,NA
"1:752","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","LEPA11",NA,NA,NA,NA,4,"",NA,NA
"1:753","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:754","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:755","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","VAUL",NA,NA,NA,NA,7,"",NA,NA
"1:756","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.1.1","VAVI",NA,NA,NA,NA,1,"",NA,NA
"1:757","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.100","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:758","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.100","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:759","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","BETUL",NA,NA,NA,NA,28,"BENA/BEGL",NA,NA
"1:760","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","CABI5",NA,NA,NA,NA,4,"",NA,NA
"1:761","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","CASTB3",NA,NA,NA,NA,0.5,"",NA,NA
"1:762","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:763","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:764","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","LEPA11",NA,NA,NA,NA,12,"",NA,NA
"1:765","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","PEFR5",NA,NA,NA,NA,1,"",NA,NA
"1:766","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:767","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","VAUL",NA,NA,NA,NA,1,"",NA,NA
"1:768","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_053","Characterization","KSCHRODER@NEONINC.ORG",20150701,"41.4.1","VAVI",NA,NA,NA,NA,4,"",NA,NA
"1:769","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","BETUL",NA,NA,NA,NA,8,"BENA/BEGL",NA,NA
"1:770","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:771","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","EMNI",NA,NA,NA,NA,3,"",NA,NA
"1:772","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","ERVA4",NA,NA,NA,NA,3,"",NA,NA
"1:773","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","LEPA11",NA,NA,NA,NA,9,"",NA,NA
"1:774","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","RUCH",NA,NA,NA,NA,2,"",NA,NA
"1:775","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","VAUL",NA,NA,NA,NA,3,"",NA,NA
"1:776","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.1","VAVI",NA,NA,NA,NA,8,"",NA,NA
"1:777","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.10","ERAN6",NA,NA,NA,NA,NA,"",NA,NA
"1:778","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.1.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:779","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.100","ARAL13",NA,NA,NA,NA,NA,"",NA,NA
"1:780","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.100","PIMA",NA,NA,NA,NA,NA,"",NA,NA
"1:781","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.100","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:782","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:783","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","BETUL",NA,NA,NA,NA,2,"BENA/BEGL",NA,NA
"1:784","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:785","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","ERVA4",NA,NA,NA,NA,1,"",NA,NA
"1:786","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","LEPA11",NA,NA,NA,NA,5,"",NA,NA
"1:787","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","RUCH",NA,NA,NA,NA,2,"",NA,NA
"1:788","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","VAUL",NA,NA,NA,NA,1,"",NA,NA
"1:789","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.1","VAVI",NA,NA,NA,NA,10,"",NA,NA
"1:790","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"31.4.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:791","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:792","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.1","BETUL",NA,NA,NA,NA,7,"BENA/BEGL",NA,NA
"1:793","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:794","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.1","LEPA11",NA,NA,NA,NA,12,"",NA,NA
"1:795","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:796","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.1","VAUL",NA,NA,NA,NA,2,"",NA,NA
"1:797","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.1","VAVI",NA,NA,NA,NA,10,"",NA,NA
"1:798","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:799","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.2.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:800","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","BETUL",NA,NA,NA,NA,0.5,"BENA/BEGL",NA,NA
"1:801","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:802","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:803","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","LEPA11",NA,NA,NA,NA,18,"",NA,NA
"1:804","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","RUCH",NA,NA,NA,NA,3,"",NA,NA
"1:805","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","VAUL",NA,NA,NA,NA,1,"",NA,NA
"1:806","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.1","VAVI",NA,NA,NA,NA,8,"",NA,NA
"1:807","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.10","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:808","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.10","ERVA4",NA,NA,NA,NA,NA,"",NA,NA
"1:809","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"32.4.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:810","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","BETUL",NA,NA,NA,NA,4,"BENA/BEGL",NA,NA
"1:811","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:812","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","EMNI",NA,NA,NA,NA,4,"",NA,NA
"1:813","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:814","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","LEPA11",NA,NA,NA,NA,5,"",NA,NA
"1:815","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:816","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","VAUL",NA,NA,NA,NA,3,"",NA,NA
"1:817","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.1","VAVI",NA,NA,NA,NA,2,"",NA,NA
"1:818","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.10","ERAN6",NA,NA,NA,NA,NA,"",NA,NA
"1:819","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.10","SAAR16",NA,NA,NA,NA,NA,"",NA,NA
"1:820","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.1.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:821","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.100","SPST3",NA,NA,NA,NA,NA,"",NA,NA
"1:822","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:823","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","BETUL",NA,NA,NA,NA,12,"BENA/BEGL",NA,NA
"1:824","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","CABI5",NA,NA,NA,NA,1,"",NA,NA
"1:825","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:826","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","LEPA11",NA,NA,NA,NA,13,"",NA,NA
"1:827","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:828","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","VAUL",NA,NA,NA,NA,2,"",NA,NA
"1:829","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"40.3.1","VAVI",NA,NA,NA,NA,1,"",NA,NA
"1:830","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","BETUL",NA,NA,NA,NA,2,"BENA/BEGL",NA,NA
"1:831","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","CABI5",NA,NA,NA,NA,1,"",NA,NA
"1:832","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:833","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","LEPA11",NA,NA,NA,NA,4,"",NA,NA
"1:834","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:835","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","VAUL",NA,NA,NA,NA,1,"",NA,NA
"1:836","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.1","VAVI",NA,NA,NA,NA,5,"",NA,NA
"1:837","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.1.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:838","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.100","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:839","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:840","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:841","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","BETUL",NA,NA,NA,NA,12,"BENA/BEGL",NA,NA
"1:842","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:843","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:844","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","LEPA11",NA,NA,NA,NA,17,"",NA,NA
"1:845","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","RUCH",NA,NA,NA,NA,2,"",NA,NA
"1:846","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","SAPU15",NA,NA,NA,NA,3,"",NA,NA
"1:847","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","SPST3",NA,NA,NA,NA,1,"",NA,NA
"1:848","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","VAUL",NA,NA,NA,NA,3,"",NA,NA
"1:849","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:850","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.10","LOPR",NA,NA,NA,NA,NA,"",NA,NA
"1:851","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:852","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.10","PELA",NA,NA,NA,NA,NA,"",NA,NA
"1:853","HEAL","KSCHRODER@NEONINC.ORG","HEAL_054","Characterization","ABOYD@FIELD-OPS.ORG",20150618,"41.4.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:854","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.1.1","BETUL",NA,NA,NA,NA,5,"BENA/BEGL",NA,NA
"1:855","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","kschroder@neoninc.org",20150610,"31.1.1","CABI5",NA,NA,NA,NA,16,"",NA,NA
"1:856","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.1.1","ERVA4",NA,NA,NA,NA,7,"",NA,NA
"1:857","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.1.1","LEPA11",NA,NA,NA,NA,6,"",NA,NA
"1:858","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.1.1","VAUL",NA,NA,NA,NA,10,"",NA,NA
"1:859","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.1.1","VAVI",NA,NA,NA,NA,23,"",NA,NA
"1:860","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.1","CABI5",NA,NA,NA,NA,13,"",NA,NA
"1:861","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.1","ERVA4",NA,NA,NA,NA,4,"",NA,NA
"1:862","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.1","LEPA11",NA,NA,NA,NA,10,"",NA,NA
"1:863","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:864","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.1","VAUL",NA,NA,NA,NA,11,"",NA,NA
"1:865","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.1","VAVI",NA,NA,NA,NA,25,"",NA,NA
"1:866","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.10","BETUL",NA,NA,NA,NA,NA,"BENA/BEGL",NA,NA
"1:867","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_055","Characterization","KSCHRODER@NEONINC.ORG",20150610,"31.4.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
