"","siteID","plotID","boutNumber","measuredBy","recordedBy","entered.by","date","subplot","taxonID","Check52","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss...cover","photoID","X"
"1:486","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","ERVA5",NA,"","","","",65,"",NA,NA,NA
"1:487","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","ANPO",NA,"","","","",5,"",NA,NA,NA
"1:488","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","RUCH",NA,"","","","",5,"",NA,NA,NA
"1:489","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","BETUL",NA,"CS","","BENA/BEGL","",5,"",NA,NA,NA
"1:490","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:491","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","VAVI",NA,"","","","",3,"",NA,NA,NA
"1:492","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","EMNI",NA,"","","","",0.5,"",NA,NA,NA
"1:493","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",0.5,"",NA,NA,NA
"1:494","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","ERVA5",NA,"","","","",35,"",NA,NA,NA
"1:495","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","SAPU15",NA,"","","","",4,"",NA,NA,NA
"1:496","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",1,"",NA,NA,NA
"1:497","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","BETUL",NA,"CS","","BENA/BEGL","",15,"",NA,NA,NA
"1:498","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:499","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","ANPO",NA,"","","","",2,"",NA,NA,NA
"1:500","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","RUCH",NA,"","","","",4,"",NA,NA,NA
"1:501","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:502","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","EMNI",NA,"","","","",2,"",NA,NA,NA
"1:503","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.4.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:504","TOOL","TOOL_18120","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1","VAUL",NA,"","","","",NA,"",NA,NA,NA
"1:505","TOOL","TOOL_18120","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150719,"41.1","LEPAD",NA,"","","","",NA,"",NA,NA,NA
"1:506","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","BETUL",NA,"CS","","BENA/BEGL","",15,"",NA,NA,NA
"1:507","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","VAVI",NA,"","","","",4,"",NA,NA,NA
"1:508","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","ANPO",NA,"","","","",8,"",NA,NA,NA
"1:509","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","VAUL",NA,"","","","",5,"",NA,NA,NA
"1:510","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","CATE11",NA,"","","","",5,"",NA,NA,NA
"1:511","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","PEFR5",NA,"","","","",0.5,"",NA,NA,NA
"1:512","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:513","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","SAPU15",NA,"","","","",25,"",NA,NA,NA
"1:514","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","ERVA5",NA,"","","","",30,"",NA,NA,NA
"1:515","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:516","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",1,"",NA,NA,NA
"1:517","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:518","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",40,"",NA,NA,NA
"1:519","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:520","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","PEFR5",NA,"","","","",0.5,"",NA,NA,NA
"1:521","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","ANPO",NA,"","","","",7,"",NA,NA,NA
"1:522","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","VAUL",NA,"","","","",2,"",NA,NA,NA
"1:523","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","BETUL",NA,"CS","","BENA/BEGL","",5,"",NA,NA,NA
"1:524","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:525","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","CATE11",NA,"","","","",1,"",NA,NA,NA
"1:526","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:527","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","POAR2",NA,"CS","","","",0.5,"",NA,NA,NA
"1:528","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.4.1","SAPU15",NA,"","","","",2,"",NA,NA,NA
"1:529","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1","SANE3",NA,"","","","",NA,"",NA,NA,NA
"1:530","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1","EMNI",NA,"","","","",NA,"",NA,NA,NA
"1:531","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1","ARLE2",NA,"","","","",NA,"",NA,NA,NA
"1:532","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:533","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"31.1","ARLA2",NA,"","","","",NA,"",NA,NA,NA
"1:534","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","ANPO",NA,"","","","",15,"",NA,NA,NA
"1:535","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","BETUL",NA,"CS","","BENA/BEGL","",4,"",NA,NA,NA
"1:536","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","EMNI",NA,"","","","",2,"",NA,NA,NA
"1:537","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:538","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","VAUL",NA,"","","","",3,"",NA,NA,NA
"1:539","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","CAREX",NA,"CS","","CAPE8/CAME4","",20,"",NA,NA,NA
"1:540","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","PEFR5",NA,"","","","",1,"",NA,NA,NA
"1:541","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","CATE11",NA,"","","","",0.5,"",NA,NA,NA
"1:542","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:543","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","SAPU15",NA,"","","","",0.5,"",NA,NA,NA
"1:544","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.2.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:545","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","BETUL",NA,"CS","","BENA/BEGL","",10,"",NA,NA,NA
"1:546","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:547","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","PEFR5",NA,"","","","",3,"",NA,NA,NA
"1:548","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","CAREX",NA,"","","","",15,"",NA,NA,NA
"1:549","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","ERVA5",NA,"","","","",2,"",NA,NA,NA
"1:550","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","CATE11",NA,"","","","",0.5,"",NA,NA,NA
"1:551","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","VAVI",NA,"","","","",1,"",NA,NA,NA
"1:552","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","VAUL",NA,"","","","",3,"",NA,NA,NA
"1:553","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.4.1","SAPU15",NA,"","","","",1,"",NA,NA,NA
"1:554","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.1","PELA4",NA,"","","","",NA,"",NA,NA,NA
"1:555","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:556","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.1","ARLE2",NA,"","","","",NA,"",NA,NA,NA
"1:557","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"32.1","SANE3",NA,"","","","",NA,"",NA,NA,NA
"1:558","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","PELA4",NA,"","","","",2,"",NA,NA,NA
"1:559","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:560","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","SAPU15",NA,"","","","",0.5,"",NA,NA,NA
"1:561","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","BETUL",NA,"CS","","BENA/BEGL","",2,"",NA,NA,NA
"1:562","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","PEFR5",NA,"","","","",1,"",NA,NA,NA
"1:563","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",30,"",NA,NA,NA
"1:564","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","CATE11",NA,"","","","",5,"",NA,NA,NA
"1:565","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","VAVI",NA,"","","","",0.5,"",NA,NA,NA
"1:566","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","ANPO",NA,"","","","",0.5,"",NA,NA,NA
"1:567","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.1.1","VAUL",NA,"","","","",0.5,"",NA,NA,NA
"1:568","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","POBI5",NA,"","","","",2,"",NA,NA,NA
"1:569","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:570","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","VAVI",NA,"","","","",2,"",NA,NA,NA
"1:571","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","VAUL",NA,"","","","",3,"",NA,NA,NA
"1:572","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","PEFR5",NA,"","","","",0.5,"",NA,NA,NA
"1:573","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","CAREX",NA,"CS","","CAPE8/CAME4","",15,"",NA,NA,NA
"1:574","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","CATE11",NA,"","","","",4,"",NA,NA,NA
"1:575","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","SAPU15",NA,"","","","",1,"",NA,NA,NA
"1:576","TOOL","TOOL_21192","Characterization","AMAU@FIELD-OPS.ORG/MHARRIS@FIELD-OPS.ORG/AGUTTING@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150715,"40.3.1","ANPO",NA,"","","","",2,"",NA,NA,NA
