mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
1526,JERC_041,JERC,mixedForest,distributed,basePlot,
1646,JERC_042,JERC,mixedForest,distributed,basePlot,
1646,JERC_042,JERC,mixedForest,distributed,birdGrid,brd
1666,JERC_043,JERC,cultivatedCrops,distributed,tickPlot,
1818,JERC_044,JERC,mixedForest,distributed,basePlot,
1818,JERC_044,JERC,mixedForest,distributed,tickPlot,
1846,JERC_045,JERC,mixedForest,distributed,tickPlot,
2894,JERC_046,JERC,mixedForest,distributed,tickPlot,
158,JERC_047,JERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
574,JERC_048,JERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
830,JERC_049,JERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
926,JERC_050,JERC,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
1342,JERC_051,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1506,JERC_052,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2018,JERC_053,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2462,JERC_054,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2530,JERC_055,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2770,JERC_056,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3038,JERC_057,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4066,JERC_058,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
7742,JERC_059,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
8510,JERC_060,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
12770,JERC_061,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
14238,JERC_062,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
15330,JERC_063,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
22750,JERC_064,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
52542,JERC_065,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
61246,JERC_066,JERC,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
21986,JERC_067,JERC,,tower,phenology,phe
6558,JERC_068,JERC,,tower,phenology,
68,JERC_069,JERC,evergreenForest,distributed,mosquitoPoint,mos|mpt
154,JERC_070,JERC,evergreenForest,distributed,mosquitoPoint,mos|mpt
210,JERC_071,JERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
250,JERC_072,JERC,evergreenForest,distributed,mosquitoPoint,mos|mpt
254,JERC_073,JERC,evergreenForest,distributed,mosquitoPoint,mos|mpt
694,JERC_074,JERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
722,JERC_075,JERC,mixedForest,distributed,mosquitoPoint,
854,JERC_076,JERC,deciduousForest,distributed,mosquitoPoint,mos|mpt
942,JERC_077,JERC,mixedForest,distributed,mosquitoPoint,mos|mpt
1730,JERC_078,JERC,mixedForest,distributed,mosquitoPoint,mos|mpt
2038,JERC_079,JERC,mixedForest,distributed,mosquitoPoint,mos|mpt
17106,JERC_080,JERC,,tower,phenology,phe
164,JORN_001,JORN,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
164,JORN_001,JORN,shrubScrub,distributed,birdGrid,brd
164,JORN_001,JORN,shrubScrub,distributed,mammalGrid,mam
164,JORN_001,JORN,shrubScrub,distributed,tickPlot,tck
420,JORN_002,JORN,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
420,JORN_002,JORN,shrubScrub,distributed,tickPlot,tck
484,JORN_003,JORN,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
484,JORN_003,JORN,shrubScrub,distributed,birdGrid,brd
484,JORN_003,JORN,shrubScrub,distributed,tickPlot,tck
500,JORN_004,JORN,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
500,JORN_004,JORN,shrubScrub,distributed,birdGrid,brd
500,JORN_004,JORN,shrubScrub,distributed,tickPlot,tck
548,JORN_005,JORN,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
548,JORN_005,JORN,shrubScrub,distributed,birdGrid,brd
548,JORN_005,JORN,shrubScrub,distributed,tickPlot,tck
676,JORN_006,JORN,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
676,JORN_006,JORN,shrubScrub,distributed,birdGrid,brd
676,JORN_006,JORN,shrubScrub,distributed,tickPlot,tck
740,JORN_007,JORN,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
740,JORN_007,JORN,shrubScrub,distributed,birdGrid,brd
740,JORN_007,JORN,shrubScrub,distributed,mammalGrid,mam
932,JORN_008,JORN,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
932,JORN_008,JORN,shrubScrub,distributed,birdGrid,brd
996,JORN_009,JORN,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
1012,JORN_010,JORN,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
1188,JORN_011,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1188,JORN_011,JORN,shrubScrub,distributed,mammalGrid,mam
1444,JORN_012,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1444,JORN_012,JORN,shrubScrub,distributed,birdGrid,brd
1524,JORN_013,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1700,JORN_014,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1764,JORN_015,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1956,JORN_016,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
2020,JORN_017,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
2020,JORN_017,JORN,shrubScrub,distributed,mammalGrid,mam
2036,JORN_018,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
2036,JORN_018,JORN,shrubScrub,distributed,birdGrid,brd
2036,JORN_018,JORN,shrubScrub,distributed,mammalGrid,mam
2276,JORN_019,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
2532,JORN_020,JORN,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
2548,JORN_021,JORN,shrubScrub,distributed,basePlot,all|div
2596,JORN_022,JORN,shrubScrub,distributed,basePlot,all|div
2612,JORN_023,JORN,shrubScrub,distributed,basePlot,all|div
2724,JORN_024,JORN,shrubScrub,distributed,basePlot,all|div
2788,JORN_025,JORN,shrubScrub,distributed,basePlot,all|div
3044,JORN_026,JORN,shrubScrub,distributed,basePlot,all|div
3060,JORN_027,JORN,shrubScrub,distributed,basePlot,all|div
3108,JORN_028,JORN,shrubScrub,distributed,basePlot,all|div
3236,JORN_029,JORN,shrubScrub,distributed,basePlot,all|div
3300,JORN_030,JORN,shrubScrub,distributed,basePlot,all|div
2468,JORN_031,JORN,shrubScrub,distributed,birdGrid,brd
2468,JORN_031,JORN,shrubScrub,distributed,mammalGrid,mam
8740,JORN_032,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
12276,JORN_033,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
12452,JORN_034,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
16420,JORN_035,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
17124,JORN_036,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
23972,JORN_037,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
26596,JORN_038,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
32164,JORN_039,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
37028,JORN_040,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
39652,JORN_041,JORN,shrubScrub,distributed,mosquitoPoint,mos|mpt
13796,JORN_042,JORN,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
77284,JORN_043,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
144868,JORN_044,JORN,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
161252,JORN_045,JORN,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
182756,JORN_046,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
226788,JORN_047,JORN,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
234980,JORN_048,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
297444,JORN_049,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
407012,JORN_050,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
423396,JORN_051,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
431588,JORN_052,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
456164,JORN_053,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
472548,JORN_054,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
488932,JORN_055,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
497124,JORN_056,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
538084,JORN_057,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
601572,JORN_058,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
620004,JORN_059,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
749028,JORN_060,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
751076,JORN_061,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
800228,JORN_062,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1045988,JORN_063,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1144292,JORN_064,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1308132,JORN_065,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1734116,JORN_066,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1783268,JORN_067,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2960868,JORN_068,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3028452,JORN_069,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3356132,JORN_070,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3904996,JORN_071,JORN,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3618276,JORN_072,JORN,,tower,phenology,phe
3634660,JORN_073,JORN,,tower,phenology,phe
62,LENO_001,LENO,deciduousForest,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
86,LENO_002,LENO,woodyWetlands,distributed,mammalGrid,mam
86,LENO_002,LENO,woodyWetlands,distributed,tickPlot,tck
86,LENO_002,LENO,woodyWetlands,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
118,LENO_003,LENO,deciduousForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
118,LENO_003,LENO,deciduousForest,distributed,mammalGrid,
118,LENO_003,LENO,deciduousForest,distributed,tickPlot,tck
254,LENO_004,LENO,woodyWetlands,distributed,tickPlot,tck
254,LENO_004,LENO,woodyWetlands,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
318,LENO_005,LENO,woodyWetlands,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
702,LENO_006,LENO,woodyWetlands,distributed,mammalGrid,mam
702,LENO_006,LENO,woodyWetlands,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
854,LENO_007,LENO,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
958,LENO_008,LENO,deciduousForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
958,LENO_008,LENO,deciduousForest,distributed,mammalGrid,mam
1462,LENO_009,LENO,woodyWetlands,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
1654,LENO_010,LENO,deciduousForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
1662,LENO_011,LENO,woodyWetlands,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
1718,LENO_012,LENO,woodyWetlands,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
1774,LENO_013,LENO,woodyWetlands,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
1878,LENO_014,LENO,woodyWetlands,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
1982,LENO_015,LENO,woodyWetlands,distributed,mammalGrid,mam
1982,LENO_015,LENO,woodyWetlands,distributed,tickPlot,tck
1982,LENO_015,LENO,woodyWetlands,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
2494,LENO_016,LENO,woodyWetlands,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
2522,LENO_017,LENO,woodyWetlands,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
2678,LENO_018,LENO,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
3054,LENO_019,LENO,woodyWetlands,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
3198,LENO_020,LENO,woodyWetlands,distributed,basePlot,all|brd|div
3354,LENO_021,LENO,deciduousForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
3374,LENO_022,LENO,deciduousForest,distributed,basePlot,all|brd|div
3374,LENO_022,LENO,deciduousForest,distributed,mammalGrid,mam
3510,LENO_023,LENO,deciduousForest,distributed,basePlot,all|div
3510,LENO_023,LENO,deciduousForest,distributed,tickPlot,tck
3518,LENO_024,LENO,deciduousForest,distributed,basePlot,all|div
3566,LENO_025,LENO,woodyWetlands,distributed,basePlot,all|brd|div
3710,LENO_026,LENO,woodyWetlands,distributed,basePlot,all|brd|div
3822,LENO_027,LENO,deciduousForest,distributed,basePlot,all|brd|div
4078,LENO_028,LENO,woodyWetlands,distributed,basePlot,all|div
4378,LENO_029,LENO,deciduousForest,distributed,basePlot,all|div
4982,LENO_030,LENO,deciduousForest,distributed,basePlot,all|div
126,LENO_031,LENO,woodyWetlands,distributed,mammalGrid,mam
1470,LENO_032,LENO,deciduousForest,distributed,mosquitoPoint,mos|mpt
1726,LENO_033,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
2174,LENO_034,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
2238,LENO_035,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
2934,LENO_036,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
4334,LENO_037,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
4350,LENO_038,LENO,deciduousForest,distributed,mosquitoPoint,mos|mpt
5054,LENO_039,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
6078,LENO_040,LENO,woodyWetlands,distributed,mosquitoPoint,mos|mpt
9846,LENO_041,LENO,deciduousForest,distributed,mosquitoPoint,mos|mpt
2492,LENO_042,LENO,woodyWetlands,distributed,tickPlot,tck
1,LENO_061,LENO,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
5,LENO_062,LENO,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
6,LENO_063,LENO,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
119,LENO_064,LENO,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
189,LENO_065,LENO,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
231,LENO_066,LENO,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
342,LENO_067,LENO,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
486,LENO_068,LENO,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
671,LENO_069,LENO,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
859,LENO_070,LENO,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
133,LENO_071,LENO,,tower,phenology,phe
439,LENO_072,LENO,,tower,phenology,
85,LENO_073,LENO,,tower,phenology,phe
0,MLBS_001,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc
1,MLBS_002,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc
1,MLBS_002,MLBS,deciduousForest,distributed,birdGrid,brd
1,MLBS_002,MLBS,deciduousForest,distributed,mammalGrid,mam
1,MLBS_002,MLBS,deciduousForest,distributed,tickPlot,tck
16,MLBS_003,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc
16,MLBS_003,MLBS,deciduousForest,distributed,mammalGrid,mam
16,MLBS_003,MLBS,deciduousForest,distributed,tickPlot,tck
34,MLBS_004,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|cfc
34,MLBS_004,MLBS,deciduousForest,distributed,birdGrid,brd
34,MLBS_004,MLBS,deciduousForest,distributed,mammalGrid,mam
34,MLBS_004,MLBS,deciduousForest,distributed,tickPlot,tck
65,MLBS_005,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc
65,MLBS_005,MLBS,deciduousForest,distributed,birdGrid,brd
65,MLBS_005,MLBS,deciduousForest,distributed,tickPlot,tck
67,MLBS_006,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc
67,MLBS_006,MLBS,deciduousForest,distributed,birdGrid,brd
67,MLBS_006,MLBS,deciduousForest,distributed,mammalGrid,mam
67,MLBS_006,MLBS,deciduousForest,distributed,tickPlot,tck
71,MLBS_007,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme
194,MLBS_008,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|cfc
194,MLBS_008,MLBS,deciduousForest,distributed,birdGrid,brd
194,MLBS_008,MLBS,deciduousForest,distributed,mammalGrid,mam
257,MLBS_009,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|cfc
257,MLBS_009,MLBS,deciduousForest,distributed,mammalGrid,mam
257,MLBS_009,MLBS,deciduousForest,distributed,tickPlot,tck
272,MLBS_010,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet|cfc
353,MLBS_011,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst|bet
609,MLBS_012,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
627,MLBS_013,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
627,MLBS_013,MLBS,deciduousForest,distributed,mammalGrid,
627,MLBS_013,MLBS,deciduousForest,distributed,tickPlot,
643,MLBS_014,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
647,MLBS_015,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
647,MLBS_015,MLBS,deciduousForest,distributed,birdGrid,brd
903,MLBS_016,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
903,MLBS_016,MLBS,deciduousForest,distributed,birdGrid,brd
1024,MLBS_017,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
1026,MLBS_018,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
1027,MLBS_019,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
1095,MLBS_020,MLBS,deciduousForest,distributed,basePlot,all|div|cdw|cfc|dhp|hbp|vst
1186,MLBS_021,MLBS,deciduousForest,distributed,basePlot,all|div
1296,MLBS_022,MLBS,deciduousForest,distributed,basePlot,all|div
1314,MLBS_023,MLBS,deciduousForest,distributed,basePlot,all|div
1377,MLBS_024,MLBS,deciduousForest,distributed,basePlot,all|div
1395,MLBS_025,MLBS,deciduousForest,distributed,basePlot,all|div
1403,MLBS_026,MLBS,deciduousForest,distributed,basePlot,all|div
1671,MLBS_027,MLBS,deciduousForest,distributed,basePlot,all|div
1794,MLBS_028,MLBS,deciduousForest,distributed,basePlot,all|div
1794,MLBS_028,MLBS,deciduousForest,distributed,birdGrid,brd
1915,MLBS_029,MLBS,deciduousForest,distributed,basePlot,all|div
2082,MLBS_030,MLBS,deciduousForest,distributed,basePlot,all|div
2113,MLBS_031,MLBS,deciduousForest,distributed,basePlot,
2115,MLBS_032,MLBS,deciduousForest,distributed,basePlot,
1091,MLBS_033,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
1351,MLBS_034,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
1459,MLBS_035,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
2307,MLBS_036,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
2754,MLBS_037,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
2850,MLBS_038,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
3266,MLBS_039,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
3843,MLBS_040,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
6178,MLBS_041,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
8707,MLBS_042,MLBS,deciduousForest,distributed,mosquitoPoint,
10887,MLBS_043,MLBS,deciduousForest,distributed,mosquitoPoint,mpt|mos
2352,MLBS_061,MLBS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
3888,MLBS_062,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5936,MLBS_063,MLBS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
8496,MLBS_064,MLBS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
12336,MLBS_065,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
13104,MLBS_066,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
19668,MLBS_067,MLBS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
44848,MLBS_068,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
48432,MLBS_069,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
81712,MLBS_070,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
86832,MLBS_071,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
97072,MLBS_072,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
156464,MLBS_073,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
213808,MLBS_074,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
217136,MLBS_075,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
253232,MLBS_076,MLBS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
227120,MLBS_077,MLBS,,tower,phenology,phe
36,MOAB_001,MOAB,shrubScrub,distributed,birdGrid,brd
36,MOAB_001,MOAB,shrubScrub,distributed,tickPlot,tck
36,MOAB_001,MOAB,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
42,MOAB_002,MOAB,shrubScrub,distributed,birdGrid,brd
42,MOAB_002,MOAB,shrubScrub,distributed,mammalGrid,mam
42,MOAB_002,MOAB,shrubScrub,distributed,tickPlot,tck
42,MOAB_002,MOAB,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
47,MOAB_003,MOAB,evergreenForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
47,MOAB_003,MOAB,evergreenForest,distributed,birdGrid,brd
47,MOAB_003,MOAB,evergreenForest,distributed,mammalGrid,mam
47,MOAB_003,MOAB,evergreenForest,distributed,tickPlot,tck
60,MOAB_004,MOAB,shrubScrub,distributed,birdGrid,brd
60,MOAB_004,MOAB,shrubScrub,distributed,mammalGrid,mam
60,MOAB_004,MOAB,shrubScrub,distributed,tickPlot,tck
60,MOAB_004,MOAB,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
106,MOAB_005,MOAB,shrubScrub,distributed,tickPlot,tck
106,MOAB_005,MOAB,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
136,MOAB_006,MOAB,shrubScrub,distributed,mammalGrid,mam
136,MOAB_006,MOAB,shrubScrub,distributed,tickPlot,tck
136,MOAB_006,MOAB,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
175,MOAB_007,MOAB,shrubScrub,distributed,birdGrid,
175,MOAB_007,MOAB,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
175,MOAB_007,MOAB,shrubScrub,distributed,mammalGrid,mam
188,MOAB_008,MOAB,shrubScrub,distributed,mammalGrid,
188,MOAB_008,MOAB,shrubScrub,distributed,birdGrid,
188,MOAB_008,MOAB,shrubScrub,distributed,basePlot,
244,MOAB_009,MOAB,shrubScrub,distributed,mammalGrid,mam
244,MOAB_009,MOAB,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
268,MOAB_010,MOAB,shrubScrub,distributed,birdGrid,brd
268,MOAB_010,MOAB,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
292,MOAB_011,MOAB,shrubScrub,distributed,birdGrid,brd
